Zipcode,current_price,price_per_m2,Type,Construction_year,Living_area,LOT,Plot,Rooms,Bedrooms,treinstation,tankstation,supermarkt,basisschool,kinderopvang,middelbare school,café,(huis)arts,tandarts,fitnesscentrum,bibliotheek,inhabitants,distribution_fm,population_density,Age_0-15,age_15-25,age_25-45,age_45-65,age_older,indigenous,western_allochtoon,none_western,household,household_single,household_wo_kids,household_with_kids,avg_person_per_household,perc_with_job,high_income,medium_income,low_income,income_avg,social_benefit
1081.0,1890000.0, 7.186,Geschakelde woning,1968,263.0,662.0,438.0,7,5,1200.0,1300.0,1300.0,792.0,498.0,934.0,473.0,193.0,261.0,388.0,1200.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1024.0,200000.0, 3.077,Bovenwoning,1966,65.0,203.0,,3,-,3700.0,3100.0,449.0,651.0,140.0,1400.0,210.0,190.0,82.0,561.0,2800.0,12.21,0.8944918541505041,6.529,0.24,0.14,0.29,0.21,0.13,0.34,0.09,0.57,5.44,0.42,0.18,0.4,"2,2",0.63,0.11,0.49,0.4,16.8,0.1104
1011.0,425000.0, 5.449,Bovenwoning,2012,78.0,255.0,,3,2,,,,,,,,,,,,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1064.0,200000.0, 4.348,Bovenwoning,1965,46.0,150.0,,-,1,1600.0,311.0,586.0,552.0,266.0,87.0,819.0,185.0,236.0,746.0,3500.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1072.0,345000.0, 6.635,Benedenwoning,1986,52.0,186.0,,2,1,1500.0,195.0,712.0,289.0,55.0,296.0,192.0,208.0,128.0,115.0,1000.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1079.0,319000.0, 6.510,Appartement,1938,49.0,140.0,,2,1,,,,,,,,,,,,8.635,0.8530042918454935,9.002,0.11,0.11,0.42,0.24,0.13,0.64,0.17,0.19,5.545,0.63,0.21,0.17,"1,6",0.73,0.19,0.42,0.39,18.6,0.0706
1068.0,350000.0, 3.804,Appartement,1998,92.0,248.0,,3,2,,,,,,,,,,,,15.105,0.905993690851735,9.515,0.14,0.13,0.27,0.22,0.23,0.46,0.11,0.43,8.175,0.52,0.25,0.23,"1,8",0.65,0.14,0.43,0.43,16.9,0.0707
1055.0,750000.0, 6.000,Eengezinswoning,-,125.0,455.0,105.0,5,4,1200.0,1100.0,97.0,75.0,72.0,965.0,161.0,284.0,139.0,264.0,2300.0,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1091.0,600000.0, 5.556,Bovenwoning,1905,108.0,323.0,,3,1,759.0,1100.0,647.0,371.0,107.0,395.0,305.0,318.0,116.0,205.0,455.0,4.635,1.0554323725055432,12.52,0.12,0.13,0.45,0.24,0.06,0.62,0.18,0.2,2.855,0.62,0.21,0.17,"1,6",0.75,0.27,0.38,0.35,20.9,0.0509
1071.0,1250000.0, 9.470,Bovenwoning,1912,132.0,485.0,,4,3,2100.0,715.0,530.0,444.0,108.0,134.0,171.0,92.0,254.0,555.0,1300.0,11.31,0.9357876712328768,8.905,0.16,0.11,0.31,0.28,0.15,0.67,0.25,0.08,6.26,0.56,0.22,0.22,"1,8",0.72,0.48,0.25,0.27,33.9,0.0104
1087.0,475000.0, 4.130,Bovenwoning,2007,115.0,372.0,,4,-,,,,,,,,,,,,3.66,0.921259842519685,4.518,0.3,0.1,0.46,0.11,0.03,0.46,0.11,0.43,1.565,0.39,0.16,0.45,"2,3",0.78,,,,,0.0701
1076.0,275000.0, 6.875,Appartement,1925,40.0,116.0,,2,1,1300.0,389.0,162.0,323.0,82.0,218.0,317.0,257.0,140.0,546.0,903.0,12.07,1.0033195020746888,12.468,0.12,0.1,0.39,0.27,0.12,0.57,0.17,0.26,7.6,0.63,0.18,0.2,"1,6",0.63,0.22,0.4,0.38,19.7,0.08070000000000001
1018.0,420000.0, 5.060,Appartement,1990,83.0,254.0,81.0,4,3,1400.0,2800.0,527.0,156.0,121.0,911.0,544.0,567.0,497.0,639.0,952.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1018.0,295000.0, 5.364,Bovenwoning,1986,55.0,140.0,,2,1,,,,,,,,,,,,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1055.0,275000.0, 5.392,Bovenwoning,1935,51.0,140.0,,2,1,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1017.0,715000.0, 10.070,Appartement,1005,71.0,264.0,,2,1,1600.0,1600.0,78.0,117.0,27.0,495.0,123.0,286.0,259.0,248.0,486.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
1072.0,265000.0, 6.463,Appartement,1904,41.0,110.0,,3,1,1700.0,338.0,579.0,83.0,67.0,74.0,137.0,282.0,130.0,235.0,965.0,11.7,0.9386909693454847,22.837,0.09,0.12,0.46,0.22,0.1,0.6,0.18,0.22,7.67,0.67,0.19,0.14,"1,5",0.74,0.19,0.4,0.41,18.5,0.0707
1055.0,550000.0,,-,1935,115.0,345.0,,4,3,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1056.0,425000.0, 5.519,Bovenwoning,1912,77.0,,,3,2,,,,,,,,,,,,11.945,0.9646381578947368,22.538,0.14,0.14,0.45,0.2,0.07,0.54,0.16,0.3,6.875,0.56,0.22,0.22,"1,7",0.71,0.16,0.43,0.41,17.5,0.09
1017.0,825000.0, 12.692,Appartement,1906,65.0,405.0,,3,2,1800.0,874.0,138.0,579.0,393.0,292.0,70.0,193.0,245.0,280.0,325.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
1091.0,450000.0, 6.250,Woning,1903,72.0,257.0,,3,2,1300.0,1600.0,763.0,107.0,23.0,322.0,257.0,25.0,133.0,121.0,836.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
1024.0,450000.0, 4.167,Eengezinswoning,1986,108.0,212.0,184.0,4,-,3900.0,3300.0,193.0,470.0,327.0,1500.0,189.0,420.0,233.0,530.0,3100.0,12.21,0.8944918541505041,6.529,0.24,0.14,0.29,0.21,0.13,0.34,0.09,0.57,5.44,0.42,0.18,0.4,"2,2",0.63,0.11,0.49,0.4,16.8,0.1104
1091.0,399000.0, 5.620,Appartement,1929,71.0,230.0,,4,2,743.0,883.0,552.0,179.0,213.0,425.0,193.0,209.0,435.0,412.0,768.0,9.295,1.018458197611292,25.2,0.17,0.16,0.37,0.24,0.07,0.35,0.13,0.52,4.955,0.55,0.18,0.27,"1,9",0.63,0.11,0.44,0.45,16.1,0.1407
1011.0,400000.0, 6.250,Appartement,1906,64.0,208.0,,3,2,1400.0,1800.0,66.0,321.0,384.0,894.0,13.0,348.0,123.0,235.0,665.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1055.0,340000.0, 7.083,Bovenwoning,1922,48.0,222.0,,3,2,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1057.0,325000.0, 5.417,Woning,1925,60.0,186.0,,5,2,1900.0,787.0,245.0,206.0,159.0,422.0,168.0,202.0,384.0,364.0,1800.0,11.945,0.9646381578947368,22.538,0.14,0.14,0.45,0.2,0.07,0.54,0.16,0.3,6.875,0.56,0.22,0.22,"1,7",0.71,0.16,0.43,0.41,17.5,0.09
1069.0,249000.0, 2.677,Maisonette,1965,93.0,,,4,3,2800.0,1200.0,281.0,54.0,192.0,908.0,766.0,654.0,261.0,1000.0,5000.0,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1012.0,1900000.0, 9.896,Grachtenpand,-,192.0,,,8,4,505.0,1400.0,118.0,177.0,203.0,130.0,39.0,69.0,183.0,178.0,793.0,4.47,1.4032258064516128,7.268,0.06,0.17,0.51,0.21,0.05,0.53,0.27,0.2,3.35,0.75,0.18,0.06,"1,3",0.71,0.28,0.36,0.36,21.8,0.0203
1082.0,335000.0, 5.583,Appartement,1965,60.0,,,-,-,640.0,869.0,862.0,541.0,299.0,904.0,237.0,471.0,287.0,177.0,848.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1065.0,250000.0, 3.571,Appartement,1958,70.0,243.0,,3,2,680.0,1200.0,354.0,447.0,100.0,1000.0,365.0,848.0,116.0,621.0,3100.0,16.495,0.9236151603498542,7.029,0.19,0.13,0.28,0.22,0.18,0.39,0.12,0.49,7.815,0.46,0.23,0.31,"2,1",0.65,0.16,0.45,0.39,17.7,0.09
1019.0,600000.0, 5.042,Appartement,2006,119.0,,,2,1,1700.0,3200.0,376.0,389.0,324.0,404.0,845.0,365.0,69.0,280.0,1100.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1051.0,525000.0, 5.357,Appartement,1933,98.0,,,6,5,,,,,,,,,,,,11.92,1.0135135135135136,25.329,0.13,0.1,0.45,0.25,0.07,0.55,0.18,0.27,7.45,0.64,0.17,0.18,"1,6",0.74,0.17,0.44,0.39,18.0,0.0909
1034.0,275000.0, 3.198,Appartement,1994,86.0,285.0,,3,2,3000.0,1600.0,195.0,224.0,231.0,922.0,1000.0,640.0,169.0,2100.0,3000.0,12.51,0.9201841903300078,7.553,0.21,0.12,0.26,0.25,0.15,0.43,0.09,0.48,5.675,0.43,0.21,0.37,"2,2",0.63,0.11,0.46,0.43,16.4,0.1007
1076.0,400000.0, 6.061,Bovenwoning,1931,66.0,180.0,,3,2,,,,,,,,,,,,12.07,1.0033195020746888,12.468,0.12,0.1,0.39,0.27,0.12,0.57,0.17,0.26,7.6,0.63,0.18,0.2,"1,6",0.63,0.22,0.4,0.38,19.7,0.08070000000000001
1056.0,600000.0,,-,2003,111.0,335.0,,4,3,2000.0,562.0,218.0,214.0,85.0,691.0,139.0,178.0,106.0,142.0,1800.0,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1034.0,550000.0, 3.929,Eengezinswoning,2011,140.0,458.0,,5,4,,,,,,,,,,,,12.51,0.9201841903300078,7.553,0.21,0.12,0.26,0.25,0.15,0.43,0.09,0.48,5.675,0.43,0.21,0.37,"2,2",0.63,0.11,0.46,0.43,16.4,0.1007
1019.0,1049000.0, 4.948,Herenhuis,1999,212.0,713.0,91.0,4,-,1600.0,1600.0,826.0,374.0,91.0,1100.0,27.0,503.0,611.0,809.0,633.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1083.0,725000.0, 5.370,Penthouse,1960,135.0,340.0,,4,2,458.0,463.0,1000.0,772.0,221.0,713.0,429.0,180.0,232.0,1200.0,1700.0,7.105,0.7987341772151898,3.866,0.09,0.09,0.24,0.24,0.34,0.62,0.22,0.16,4.025,0.59,0.25,0.16,"1,6",0.66,0.3,0.38,0.32,23.6,0.0305
1064.0,250000.0, 3.247,Bovenwoning,1957,77.0,270.0,,4,3,1700.0,369.0,453.0,609.0,100.0,104.0,795.0,20.0,89.0,567.0,3400.0,16.07,1.0024922118380062,7.089,0.19,0.14,0.3,0.23,0.13,0.31,0.1,0.59,7.855,0.52,0.18,0.3,"2,0",0.59,0.11,0.44,0.45,16.3,0.1303
1057.0,325000.0, 5.702,Benedenwoning,1923,57.0,218.0,,3,2,,,,,,,,,,,,11.945,0.9646381578947368,22.538,0.14,0.14,0.45,0.2,0.07,0.54,0.16,0.3,6.875,0.56,0.22,0.22,"1,7",0.71,0.16,0.43,0.41,17.5,0.09
1055.0,550000.0,,-,1935,112.0,300.0,,4,3,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1055.0,300000.0, 5.769,Bovenwoning,1935,52.0,140.0,,3,2,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1055.0,300000.0, 5.769,Bovenwoning,1935,52.0,140.0,,3,2,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1011.0,449000.0, 7.483,Tussenwoning,1725,60.0,140.0,27.0,4,2,796.0,1800.0,309.0,155.0,155.0,860.0,209.0,320.0,263.0,39.0,565.0,8.83,1.089940828402367,12.429,0.09,0.12,0.35,0.33,0.1,0.64,0.24,0.12,5.87,0.67,0.18,0.15,"1,5",0.72,0.32,0.32,0.36,22.4,0.0506
1083.0,485000.0, 3.619,Bovenwoning,1968,134.0,,,4,3,551.0,418.0,941.0,764.0,216.0,617.0,515.0,84.0,218.0,1200.0,1700.0,7.105,0.7987341772151898,3.866,0.09,0.09,0.24,0.24,0.34,0.62,0.22,0.16,4.025,0.59,0.25,0.16,"1,6",0.66,0.3,0.38,0.32,23.6,0.0305
1082.0,290000.0, 5.273,Benedenwoning,1964,55.0,225.0,,3,2,720.0,544.0,808.0,162.0,158.0,897.0,333.0,243.0,425.0,482.0,1100.0,12.165,0.8459787556904401,3.378,0.11,0.1,0.28,0.23,0.27,0.61,0.22,0.17,7.27,0.59,0.24,0.18,"1,6",0.71,0.28,0.4,0.32,23.2,0.0208
1062.0,275000.0, 3.395,Appartement,1965,81.0,270.0,,3,2,831.0,852.0,340.0,885.0,159.0,820.0,375.0,341.0,118.0,586.0,2500.0,5.14,1.0979591836734692,3.654,0.12,0.19,0.38,0.2,0.11,0.42,0.18,0.4,2.995,0.58,0.24,0.18,"1,7",0.63,0.24,0.42,0.34,19.9,0.0604
1065.0,580000.0, 3.816,Bovenwoning,-,152.0,467.0,,4,2,243.0,893.0,188.0,427.0,238.0,889.0,279.0,788.0,376.0,568.0,2900.0,16.495,0.9236151603498542,7.029,0.19,0.13,0.28,0.22,0.18,0.39,0.12,0.49,7.815,0.46,0.23,0.31,"2,1",0.65,0.16,0.45,0.39,17.7,0.09
1087.0,345000.0, 4.059,Appartement,2008,85.0,255.0,,3,2,,,,,,,,,,,,3.66,0.921259842519685,4.518,0.3,0.1,0.46,0.11,0.03,0.46,0.11,0.43,1.565,0.39,0.16,0.45,"2,3",0.78,,,,,0.0701
1057.0,269000.0, 5.490,Bovenwoning,1925,49.0,,,3,2,2000.0,395.0,111.0,231.0,120.0,766.0,60.0,187.0,77.0,355.0,1900.0,10.02,0.9782823297137215,25.57,0.14,0.11,0.47,0.19,0.08,0.44,0.15,0.41,6.0,0.61,0.19,0.2,"1,6",0.69,0.12,0.48,0.4,16.9,0.1107
1074.0,1730000.0, 7.300,Appartement,1881,237.0,850.0,,6,5,1600.0,1100.0,589.0,194.0,194.0,491.0,201.0,266.0,77.0,485.0,613.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1057.0,289000.0, 5.255,Appartement,1927,55.0,,,2,1,1600.0,373.0,89.0,406.0,48.0,659.0,45.0,389.0,303.0,479.0,2300.0,10.02,0.9782823297137215,25.57,0.14,0.11,0.47,0.19,0.08,0.44,0.15,0.41,6.0,0.61,0.19,0.2,"1,6",0.69,0.12,0.48,0.4,16.9,0.1107
1016.0,825000.0, 3.873,Herenhuis,1905,213.0,800.0,74.0,5,3,1400.0,503.0,166.0,360.0,178.0,328.0,101.0,77.0,70.0,112.0,145.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1016.0,575000.0, 7.012,Appartement,1906,82.0,251.0,,3,2,1400.0,488.0,187.0,324.0,101.0,295.0,46.0,151.0,57.0,77.0,124.0,18.92,1.0420939017808957,22.632,0.09,0.1,0.39,0.3,0.11,0.65,0.23,0.12,12.825,0.69,0.18,0.13,"1,4",0.72,0.26,0.37,0.37,21.0,0.0601
1055.0,375000.0, 5.000,Bovenwoning,1930,75.0,,,3,2,1300.0,1100.0,185.0,184.0,184.0,1100.0,176.0,123.0,137.0,460.0,2100.0,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1052.0,289000.0, 6.422,Appartement,1900,45.0,112.0,,2,1,1900.0,382.0,117.0,154.0,341.0,435.0,86.0,158.0,130.0,121.0,643.0,7.825,1.0,22.079,0.1,0.1,0.45,0.25,0.09,0.6,0.19,0.21,5.065,0.66,0.19,0.15,"1,5",0.73,0.18,0.42,0.4,18.3,0.0806
1055.0,300000.0, 5.769,Bovenwoning,1935,52.0,140.0,,3,2,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1055.0,289000.0, 5.558,Bovenwoning,1935,52.0,140.0,,2,1,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1017.0,795000.0, 8.196,Appartement,1999,97.0,290.0,,3,2,1500.0,1100.0,154.0,487.0,321.0,339.0,51.0,236.0,251.0,174.0,147.0,4.235,1.1552162849872774,9.978,0.1,0.12,0.38,0.28,0.12,0.63,0.28,0.09,2.71,0.64,0.23,0.13,"1,6",0.72,0.41,0.27,0.32,31.4,0.010700000000000001
1061.0,400000.0, 3.738,Appartement,2011,107.0,339.0,,3,2,1100.0,572.0,183.0,197.0,197.0,574.0,442.0,609.0,486.0,266.0,3000.0,7.34,1.0262068965517241,10.108,0.23,0.17,0.34,0.18,0.08,0.17,0.08,0.75,3.275,0.48,0.16,0.36,"2,2",0.53,0.06,0.44,0.5,14.3,0.18030000000000002
1059.0,340000.0, 6.296,Woning,1929,54.0,180.0,,3,2,,,,,,,,,,,,10.835,0.8521367521367522,12.665,0.12,0.1,0.49,0.2,0.09,0.69,0.18,0.13,6.75,0.6,0.23,0.17,"1,6",0.79,0.26,0.44,0.3,21.2,0.0401
1017.0,355000.0, 9.342,Appartement,1934,38.0,110.0,,2,1,1800.0,1500.0,368.0,111.0,298.0,627.0,86.0,234.0,139.0,287.0,778.0,6.975,1.0454545454545454,12.587,0.09,0.12,0.43,0.26,0.09,0.64,0.25,0.11,4.62,0.67,0.21,0.13,"1,5",0.73,0.36,0.33,0.31,26.3,0.0209
1091.0,465000.0, 5.671,Appartement,1982,82.0,294.0,,3,2,1000.0,1200.0,825.0,295.0,6.0,155.0,246.0,87.0,330.0,121.0,720.0,10.255,1.019704433497537,14.281,0.13,0.13,0.4,0.27,0.07,0.47,0.15,0.38,6.12,0.62,0.18,0.2,"1,7",0.68,0.14,0.42,0.44,17.2,0.1109
,150000.0, 2.778,Appartement,1974,54.0,169.0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067.0,400000.0, 2.797,Eengezinswoning,2010,143.0,,130.0,7,5,3100.0,2000.0,546.0,255.0,175.0,2200.0,416.0,482.0,488.0,431.0,5700.0,12.825,1.000780031201248,9.663,0.21,0.16,0.31,0.2,0.11,0.3,0.1,0.6,5.67,0.43,0.2,0.37,"2,2",0.62,0.09,0.45,0.46,15.5,0.1107
1052.0,899000.0, 6.514,Appartement,1881,138.0,,,3,2,1600.0,591.0,318.0,293.0,316.0,136.0,224.0,86.0,153.0,195.0,491.0,7.825,1.0,22.079,0.1,0.1,0.45,0.25,0.09,0.6,0.19,0.21,5.065,0.66,0.19,0.15,"1,5",0.73,0.18,0.42,0.4,18.3,0.0806
1012.0,350000.0, 4.430,Bovenwoning,1995,79.0,240.0,,2,1,371.0,1500.0,68.0,388.0,271.0,147.0,9.0,233.0,253.0,71.0,872.0,4.47,1.4032258064516128,7.268,0.06,0.17,0.51,0.21,0.05,0.53,0.27,0.2,3.35,0.75,0.18,0.06,"1,3",0.71,0.28,0.36,0.36,21.8,0.0203
1068.0,439000.0, 3.885,Appartement,2006,113.0,340.0,,4,3,,,,,,,,,,,,15.105,0.905993690851735,9.515,0.14,0.13,0.27,0.22,0.23,0.46,0.11,0.43,8.175,0.52,0.25,0.23,"1,8",0.65,0.14,0.43,0.43,16.9,0.0707
1013.0,775000.0, 6.513,Appartement,1905,119.0,336.0,,3,2,881.0,1500.0,450.0,236.0,113.0,649.0,51.0,141.0,172.0,680.0,850.0,8.63,1.0258215962441315,15.913,0.12,0.1,0.38,0.32,0.09,0.63,0.22,0.15,5.415,0.62,0.2,0.18,"1,6",0.72,0.29,0.36,0.35,21.5,0.0603
1056.0,200000.0, 5.882,Appartement,1927,34.0,,,2,1,1900.0,160.0,449.0,134.0,134.0,213.0,114.0,128.0,113.0,141.0,2400.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1024.0,200000.0, 3.175,Bovenwoning,1966,63.0,193.0,,3,-,3900.0,3100.0,310.0,586.0,331.0,1600.0,242.0,300.0,162.0,402.0,2900.0,12.21,0.8944918541505041,6.529,0.24,0.14,0.29,0.21,0.13,0.34,0.09,0.57,5.44,0.42,0.18,0.4,"2,2",0.63,0.11,0.49,0.4,16.8,0.1104
1019.0,450000.0, 5.488,Bovenwoning,2005,82.0,257.0,,3,2,1700.0,3200.0,378.0,390.0,324.0,402.0,846.0,365.0,67.0,278.0,1100.0,17.75,1.0367183017785429,11.717,0.2,0.08,0.39,0.29,0.04,0.62,0.16,0.22,8.775,0.43,0.25,0.33,"2,0",0.8,0.4,0.37,0.23,24.8,0.0408
1056.0,425000.0, 4.830,Appartement,1933,88.0,,,5,3,,,,,,,,,,,,17.65,1.0079635949943118,17.336,0.17,0.14,0.43,0.19,0.07,0.38,0.11,0.51,9.585,0.55,0.2,0.25,"1,8",0.67,0.11,0.47,0.42,16.2,0.1209
1066.0,275000.0, 3.274,Appartement,1993,84.0,208.0,,3,2,1900.0,915.0,1500.0,240.0,188.0,1100.0,978.0,194.0,45.0,237.0,3600.0,13.185,0.9576837416481069,3.15,0.18,0.13,0.26,0.33,0.1,0.62,0.14,0.24,5.67,0.32,0.25,0.42,"2,3",0.75,0.3,0.42,0.28,22.0,0.020499999999999997
1018.0,859000.0, 6.180,Appartement,2001,139.0,406.0,,3,2,909.0,2100.0,470.0,383.0,418.0,547.0,330.0,452.0,52.0,870.0,1300.0,12.615,1.0224538893344026,12.311,0.13,0.13,0.34,0.32,0.08,0.57,0.18,0.25,7.55,0.6,0.18,0.21,"1,7",0.68,0.21,0.41,0.38,19.3,0.0901
1056.0,300000.0, 6.000,Appartement,1932,50.0,,,-,-,1700.0,401.0,236.0,233.0,233.0,313.0,117.0,120.0,157.0,404.0,2300.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1018.0,545000.0, 7.171,Woon-/winkelpand,2016,76.0,246.0,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074.0,400000.0,,-,1886,54.0,185.0,,3,2,1400.0,944.0,366.0,96.0,96.0,249.0,24.0,37.0,119.0,688.0,369.0,13.77,1.0294767870302137,21.803,0.1,0.15,0.48,0.22,0.06,0.61,0.21,0.18,9.36,0.69,0.19,0.13,"1,5",0.73,0.22,0.39,0.39,19.8,0.0601
1055.0,325000.0, 5.909,Appartement,1950,55.0,160.0,,3,2,1500.0,653.0,286.0,117.0,173.0,620.0,363.0,294.0,75.0,370.0,2200.0,5.77,0.9794168096054888,15.935,0.14,0.14,0.5,0.16,0.07,0.49,0.15,0.36,3.4,0.58,0.23,0.19,"1,7",0.74,0.13,0.52,0.35,17.4,0.0601
1053.0,489000.0, 7.087,Appartement,1882,69.0,185.0,,3,2,,,,,,,,,,,,6.775,0.9882525697503672,27.167,0.11,0.12,0.41,0.27,0.1,0.52,0.17,0.31,4.455,0.68,0.16,0.16,"1,5",0.69,0.14,0.43,0.43,17.1,0.1101
1069.0,335000.0, 3.317,Bovenwoning,2007,101.0,340.0,,3,2,,,,,,,,,,,,13.37,0.9292929292929294,12.505,0.21,0.14,0.36,0.17,0.13,0.27,0.1,0.63,6.23,0.45,0.22,0.33,"2,1",0.63,0.09,0.45,0.46,15.7,0.12029999999999999
1093.0,300000.0, 6.000,Bovenwoning,1965,50.0,159.0,,2,-,,,,,,,,,,,,7.97,0.9850560398505604,13.489,0.14,0.13,0.35,0.28,0.1,0.43,0.13,0.44,4.67,0.61,0.17,0.22,"1,7",0.64,0.14,0.39,0.47,16.3,0.1309
1018.0,600000.0, 8.108,Dubbele bovenwoning,1906,74.0,349.0,,4,3,1600.0,1700.0,328.0,103.0,307.0,671.0,197.0,103.0,93.0,440.0,1000.0,7.26,0.9958791208791209,10.031,0.09,0.15,0.34,0.26,0.15,0.64,0.23,0.13,4.49,0.68,0.19,0.13,"1,5",0.66,0.28,0.34,0.38,22.6,0.050300000000000004
